,budget,compound_score,genres,original_title,production_companies,release_date,revenue,runtime,vote_average,vote_count
5018,0,-0.9565,"[{""id"": 18, ""name"": ""Drama""}]",Нелюбовь,"[{""id"": 94, ""logo_path"": ""/huC7HqorvUThGIrENrbcHmQVUA0.png"", ""name"": ""ARTE France Cinéma"", ""origin_country"": ""FR""}, {""id"": 191, ""logo_path"": None, ""name"": ""Senator Film Produktion"", ""origin_country"": """"}, {""id"": 729, ""logo_path"": ""/8zADngrmOEUgNkkFnTeIgUjuq0j.png"", ""name"": ""Why Not Productions"", ""origin_country"": ""FR""}, {""id"": 1926, ""logo_path"": None, ""name"": ""Les Films Du Fleuve"", ""origin_country"": """"}, {""id"": 5630, ""logo_path"": None, ""name"": ""Non-Stop Productions"", ""origin_country"": """"}, {""id"": 90658, ""logo_path"": None, ""name"": ""Fetisoff Illusion"", ""origin_country"": """"}]",2017-06-01,566356,128.0,7.4,199
5019,0,-0.3182,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",Jour J,"[{""id"": 13800, ""logo_path"": None, ""name"": ""Gaumont Distribution"", ""origin_country"": """"}, {""id"": 12096, ""logo_path"": None, ""name"": ""Mandarin Films"", ""origin_country"": """"}]",2017-04-26,0,94.0,6.1,174
5020,0,-0.9552,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",Unlocked,"[{""id"": 12075, ""logo_path"": None, ""name"": ""Silver Reel"", ""origin_country"": ""CH""}, {""id"": 435, ""logo_path"": None, ""name"": ""Di Bonaventura Pictures"", ""origin_country"": """"}, {""id"": 9987, ""logo_path"": None, ""name"": ""Lipsync Productions"", ""origin_country"": """"}, {""id"": 20473, ""logo_path"": None, ""name"": ""Czech Anglo Productions"", ""origin_country"": """"}, {""id"": 32554, ""logo_path"": None, ""name"": ""Bloom"", ""origin_country"": ""US""}, {""id"": 94135, ""logo_path"": None, ""name"": ""SRA Productions"", ""origin_country"": """"}]",2017-04-27,0,98.0,6.2,343
5021,0,-0.4404,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",God's Own Country,"[{""id"": 7281, ""logo_path"": ""/vuDafYIcuoY0YyvgcqtjXOKwn6Q.png"", ""name"": ""British Film Institute (BFI)"", ""origin_country"": ""GB""}, {""id"": 7975, ""logo_path"": None, ""name"": ""Inflammable Films"", ""origin_country"": """"}, {""id"": 17643, ""logo_path"": None, ""name"": ""Met Film Production"", ""origin_country"": """"}, {""id"": 51159, ""logo_path"": None, ""name"": ""Shudder Films"", ""origin_country"": """"}, {""id"": 64479, ""logo_path"": ""/6Do505ZuMYZYea4mX8WEGhydmnl.png"", ""name"": ""Creative England"", ""origin_country"": ""GB""}, {""id"": 98819, ""logo_path"": None, ""name"": ""Magic Bear Productions"", ""origin_country"": """"}]",2017-09-01,2513511,105.0,7.6,173
5022,0,-0.5994,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10751, ""name"": ""Family""}]",Voice from the Stone,"[{""id"": 6716, ""logo_path"": None, ""name"": ""Zanuck Independent"", ""origin_country"": """"}, {""id"": 83497, ""logo_path"": None, ""name"": ""Producer Capital Fund"", ""origin_country"": """"}, {""id"": 83498, ""logo_path"": None, ""name"": ""Code 39 Films"", ""origin_country"": """"}]",2017-04-28,0,94.0,5.6,162
5023,0,0.5719,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Meyerowitz Stories (New and Selected),"[{""id"": 80556, ""logo_path"": None, ""name"": ""Gilded Halfwing"", ""origin_country"": """"}, {""id"": 93105, ""logo_path"": None, ""name"": ""IAC Films"", ""origin_country"": """"}, {""id"": 59811, ""logo_path"": ""/wwemzKWzjKYJFfCeiB57q3r4Bcm.png"", ""name"": ""Netflix"", ""origin_country"": ""US""}]",2017-05-21,0,112.0,6.5,304
5024,3500000,0.0258,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",Grave,"[{""id"": 52596, ""logo_path"": None, ""name"": ""Ciclic - Région Centre"", ""origin_country"": """"}, {""id"": 309, ""logo_path"": None, ""name"": ""Angoa-Agicoa"", ""origin_country"": """"}, {""id"": 851, ""logo_path"": None, ""name"": ""MEDIA Programme of the European Union"", ""origin_country"": """"}, {""id"": 856, ""logo_path"": ""/3tfzS2CrX6Ntbu927XzHXEPDA6y.png"", ""name"": ""Wild Bunch"", ""origin_country"": ""FR""}, {""id"": 6961, ""logo_path"": None, ""name"": ""Rouge international"", ""origin_country"": """"}, {""id"": 10611, ""logo_path"": ""/jiNtYrLNpBnhpJEpb4DC7M80TC4.png"", ""name"": ""Ciné+"", ""origin_country"": """"}, {""id"": 11796, ""logo_path"": None, ""name"": ""Centre du Cinéma et de l""Audiovisuel de la Fédération Wallonie-Bruxelles"", ""origin_country"": """"}, {""id"": 11921, ""logo_path"": None, ""name"": ""Le Tax Shelter du Gouvernement Fédéral de Belgique"", ""origin_country"": """"}, {""id"": 24430, ""logo_path"": None, ""name"": ""BE TV"", ""origin_country"": """"}, {""id"": 33956, ""logo_path"": None, ""name"": ""La Wallonie"", ""origin_country"": """"}, {""id"": 49473, ""logo_path"": None, ""name"": ""Frakas Productions"", ""origin_country"": ""BE""}, {""id"": 72497, ""logo_path"": None, ""name"": ""Bruxelles Capitale"", ""origin_country"": """"}, {""id"": 88099, ""logo_path"": None, ""name"": ""Casa Kafka Pictures Movie Tax Shelter Empowered by Belfius"", ""origin_country"": """"}, {""id"": 88100, ""logo_path"": None, ""name"": ""VOO"", ""origin_country"": """"}, {""id"": 88102, ""logo_path"": None, ""name"": ""Torino Film Lab"", ""origin_country"": """"}, {""id"": 310, ""logo_path"": ""/h4ZJb3wnffXHeeU6mtcldII84fo.png"", ""name"": ""Centre National de la Cinématographie"", ""origin_country"": ""FR""}, {""id"": 104, ""logo_path"": ""/9aotxauvc9685tq9pTcRJszuT06.png"", ""name"": ""Canal+"", ""origin_country"": ""FR""}, {""id"": 792, ""logo_path"": ""/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png"", ""name"": ""Radio Télévision Belge Francophone"", ""origin_country"": ""BE""}, {""id"": 78935, ""logo_path"": None, ""name"": ""Cofinova 12"", ""origin_country"": """"}, {""id"": 201, ""logo_path"": ""/2APJ1T7MnjRUdWxcRDHpMf0uHDF.png"", ""name"": ""Arte"", ""origin_country"": ""FR""}]",2017-03-10,4100000,99.0,7.1,982
5025,24000000,-0.5719,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",First They Killed My Father,"[{""id"": 26255, ""logo_path"": None, ""name"": ""Bophana Production"", ""origin_country"": """"}, {""id"": 59811, ""logo_path"": ""/wwemzKWzjKYJFfCeiB57q3r4Bcm.png"", ""name"": ""Netflix"", ""origin_country"": ""US""}]",2017-02-18,0,136.0,7.5,147
5026,0,0.8316,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",L'Amant Double,"[{""id"": 819, ""logo_path"": ""/cEqVIluQuO1ubtID8RvOem4ZiIg.png"", ""name"": ""Mars Films"", ""origin_country"": ""FR""}, {""id"": 12096, ""logo_path"": None, ""name"": ""Mandarin Films"", ""origin_country"": """"}, {""id"": 149, ""logo_path"": None, ""name"": ""FOZ"", ""origin_country"": """"}]",2017-05-26,0,110.0,6.1,159
5027,0,-0.9194,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Small Crimes,"[{""id"": 34456, ""logo_path"": None, ""name"": ""Rooks Nest Entertainment"", ""origin_country"": """"}]",2017-04-28,0,95.0,5.5,100
5028,0,-0.128,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Bokeh,"[{""id"": 51431, ""logo_path"": None, ""name"": ""Kansha Films"", ""origin_country"": """"}, {""id"": 51432, ""logo_path"": None, ""name"": ""Zealous Pictures"", ""origin_country"": """"}, {""id"": 35561, ""logo_path"": None, ""name"": ""Vintage Pictures"", ""origin_country"": """"}]",2017-03-24,0,104.0,5.3,110
5029,0,0.897,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Brad's Status,"[{""id"": 737, ""logo_path"": ""/dK1GZ1u4our8sJW0Sts1JHeNSLn.png"", ""name"": ""Sidney Kimmel Entertainment"", ""origin_country"": ""US""}, {""id"": 81, ""logo_path"": ""/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png"", ""name"": ""Plan B Entertainment"", ""origin_country"": ""US""}, {""id"": 20580, ""logo_path"": ""/tkFE81jJIqiFYPP8Tho57MXRQEx.png"", ""name"": ""Amazon Studios"", ""origin_country"": ""US""}]",2017-09-15,2400000,101.0,5.9,116
5030,0,-0.1163,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",Our Souls at Night,"[{""id"": 59811, ""logo_path"": ""/wwemzKWzjKYJFfCeiB57q3r4Bcm.png"", ""name"": ""Netflix"", ""origin_country"": ""US""}]",2017-09-01,0,101.0,6.3,121
5031,0,0.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",Birth of the Dragon,"[{""id"": 4205, ""logo_path"": None, ""name"": ""Groundswell Productions"", ""origin_country"": ""US""}, {""id"": 94431, ""logo_path"": None, ""name"": ""Kylin Pictures"", ""origin_country"": """"}]",2017-08-25,6901965,103.0,5.6,128
5032,0,0.8271,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",Megan Leavey,"[{""id"": 19483, ""logo_path"": None, ""name"": ""Calle Cruzada"", ""origin_country"": """"}, {""id"": 10285, ""logo_path"": ""/5jxaT7zoJKtnwqxniiJ9iJLsJru.png"", ""name"": ""LD Entertainment"", ""origin_country"": ""US""}]",2017-06-09,0,116.0,7.0,255
5033,0,-0.68,"[{""id"": 35, ""name"": ""Comedy""}]",Santa & Cie,"[{""id"": 23256, ""logo_path"": None, ""name"": ""Légende Productions"", ""origin_country"": """"}, {""id"": 13800, ""logo_path"": None, ""name"": ""Gaumont Distribution"", ""origin_country"": """"}]",2017-12-06,0,99.0,6.4,162
5034,0,-0.5803,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}]",Teen Titans: The Judas Contract,"[{""id"": 9993, ""logo_path"": ""/2Tc1P3Ac8M479naPp1kYT3izLS5.png"", ""name"": ""DC Entertainment"", ""origin_country"": ""US""}, {""id"": 429, ""logo_path"": ""/2Tc1P3Ac8M479naPp1kYT3izLS5.png"", ""name"": ""DC Comics"", ""origin_country"": ""US""}, {""id"": 2785, ""logo_path"": ""/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png"", ""name"": ""Warner Bros. Animation"", ""origin_country"": ""US""}]",2017-03-22,0,84.0,7.1,175
5035,0,-0.8958,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Patients,[],2017-03-01,0,110.0,7.5,281
5036,0,0.128,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",My Cousin Rachel,"[{""id"": 43, ""logo_path"": ""/4RgIPr55kBakgupWkzdDxqXJEqr.png"", ""name"": ""Fox Searchlight Pictures"", ""origin_country"": ""US""}, {""id"": 39509, ""logo_path"": None, ""name"": ""Free Range Films"", ""origin_country"": """"}]",2017-06-08,9200168,106.0,5.6,239
5037,6600000,0.34,"[{""id"": 18, ""name"": ""Drama""}]",120 battements par minute,"[{""id"": 591, ""logo_path"": ""/q5I5RDwMEiqoNmfaJgd2LraEOJY.png"", ""name"": ""France 3 Cinéma"", ""origin_country"": ""FR""}, {""id"": 5162, ""logo_path"": ""/ePS4wgTIC1hjOnnmxYJmYNEzAR.png"", ""name"": ""Memento Films Production"", ""origin_country"": ""FR""}, {""id"": 11779, ""logo_path"": None, ""name"": ""Page 114"", ""origin_country"": """"}, {""id"": 58568, ""logo_path"": None, ""name"": ""Les Films de Pierre"", ""origin_country"": """"}, {""id"": 90282, ""logo_path"": None, ""name"": ""FD Productions"", ""origin_country"": """"}]",2017-08-23,7632420,135.0,8.0,463
5038,0,-0.7783,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",The Dinner,"[{""id"": 9286, ""logo_path"": None, ""name"": ""The Orchard"", ""origin_country"": ""US""}, {""id"": 5683, ""logo_path"": None, ""name"": ""ChubbCo Film"", ""origin_country"": """"}, {""id"": 71684, ""logo_path"": None, ""name"": ""Post Factory NY"", ""origin_country"": """"}, {""id"": 77939, ""logo_path"": None, ""name"": ""BlackBird"", ""origin_country"": """"}, {""id"": 77941, ""logo_path"": None, ""name"": ""Front Row Filmed Entertainment"", ""origin_country"": """"}]",2017-05-05,1323312,120.0,4.2,120
5039,0,-0.1511,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 16, ""name"": ""Animation""}]",劇場版 ソードアート・オンライン -オーディナル・スケール-,"[{""id"": 2883, ""logo_path"": None, ""name"": ""Aniplex"", ""origin_country"": """"}, {""id"": 13113, ""logo_path"": ""/xV5tPYKZhP2Ko9dOh5A3FahuKsx.png"", ""name"": ""A-1 Pictures"", ""origin_country"": ""JP""}]",2017-02-18,20725409,119.0,7.7,154
5040,6000000,0.4939,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Bad Batch,"[{""id"": 90733, ""logo_path"": ""/3K9wCZTyDgop3ITK1rDi6T2PckE.png"", ""name"": ""Neon"", ""origin_country"": ""US""}, {""id"": 13184, ""logo_path"": ""/pfUB1a62jSMIqp4Xmaq6z2cgW0B.png"", ""name"": ""Annapurna Pictures"", ""origin_country"": ""US""}, {""id"": 17209, ""logo_path"": None, ""name"": ""Vice Films"", ""origin_country"": """"}]",2017-06-23,180851,119.0,5.2,337
5041,0,0.6486,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",Goodbye Christopher Robin,"[{""id"": 43, ""logo_path"": ""/4RgIPr55kBakgupWkzdDxqXJEqr.png"", ""name"": ""Fox Searchlight Pictures"", ""origin_country"": ""US""}, {""id"": 5654, ""logo_path"": None, ""name"": ""DJ Films"", ""origin_country"": """"}]",2017-09-29,1735251,107.0,7.1,185
5042,12000000,0.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]",Wish Upon,"[{""id"": 41, ""logo_path"": ""/AuAIlCWBrbhbUFFrJ6M9E3ihBoj.png"", ""name"": ""Orion Pictures"", ""origin_country"": """"}, {""id"": 49389, ""logo_path"": None, ""name"": ""Broad Green Pictures"", ""origin_country"": """"}, {""id"": 60621, ""logo_path"": None, ""name"": ""Busted Shark Productions"", ""origin_country"": """"}]",2017-07-07,14301505,90.0,5.4,432
5043,0,0.7184,"[{""id"": 53, ""name"": ""Thriller""}]",12 Feet Deep,"[{""id"": 90970, ""logo_path"": None, ""name"": ""Citizen Skull Productions"", ""origin_country"": """"}]",2017-06-20,0,85.0,5.1,119
5044,10000000,-0.8555,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",鋼の錬金術師,"[{""id"": 10038, ""logo_path"": ""/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png"", ""name"": ""Square Enix"", ""origin_country"": ""JP""}, {""id"": 3627, ""logo_path"": None, ""name"": ""Warner Bros. Japan"", ""origin_country"": ""JP""}]",2017-12-01,0,135.0,5.2,158
5045,0,0.1779,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",The Party,"[{""id"": 36765, ""logo_path"": None, ""name"": ""Adventure Pictures"", ""origin_country"": """"}, {""id"": 52352, ""logo_path"": None, ""name"": ""Great Point Media"", ""origin_country"": """"}]",2017-09-13,3300000,71.0,6.4,132
5046,0,0.7096,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",The Man Who Invented Christmas,"[{""id"": 164, ""logo_path"": None, ""name"": ""Rhombus Media"", ""origin_country"": ""CA""}, {""id"": 69686, ""logo_path"": None, ""name"": ""Mazur / Kaplan Company"", ""origin_country"": """"}, {""id"": 3647, ""logo_path"": None, ""name"": ""The Mob Film Company"", ""origin_country"": """"}, {""id"": 5122, ""logo_path"": None, ""name"": ""Parallel Films"", ""origin_country"": """"}, {""id"": 33, ""logo_path"": ""/8lvHyhjr8oUKOOy2dKXoALWKdp0.png"", ""name"": ""Universal Pictures"", ""origin_country"": ""US""}]",2017-10-12,5676486,104.0,6.2,156
5047,20000000,0.4767,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",The Zookeeper's Wife,"[{""id"": 7419, ""logo_path"": None, ""name"": ""Scion Films"", ""origin_country"": """"}, {""id"": 20473, ""logo_path"": None, ""name"": ""Czech Anglo Productions"", ""origin_country"": """"}, {""id"": 10285, ""logo_path"": ""/5jxaT7zoJKtnwqxniiJ9iJLsJru.png"", ""name"": ""LD Entertainment"", ""origin_country"": ""US""}]",2017-03-31,23299081,126.0,7.3,445
5048,0,0.765,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Bingo - O Rei das Manhãs,"[{""id"": 44615, ""logo_path"": None, ""name"": ""Gullane Entretenimento S.A."", ""origin_country"": """"}, {""id"": 174, ""logo_path"": ""/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png"", ""name"": ""Warner Bros. Pictures"", ""origin_country"": ""US""}]",2017-08-24,0,113.0,8.1,122
5049,0,-0.1027,"[{""id"": 27, ""name"": ""Horror""}]",XX,"[{""id"": 61011, ""logo_path"": None, ""name"": ""Scythia Films"", ""origin_country"": ""CA""}, {""id"": 7787, ""logo_path"": None, ""name"": ""Snowfort Pictures"", ""origin_country"": """"}, {""id"": 12142, ""logo_path"": ""/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png"", ""name"": ""XYZ Films"", ""origin_country"": ""US""}]",2017-02-17,30911,80.0,4.9,164
5050,40000000,-0.5574,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",All Eyez on Me,"[{""id"": 10210, ""logo_path"": None, ""name"": ""Morgan Creek Productions"", ""origin_country"": ""US""}, {""id"": 96684, ""logo_path"": None, ""name"": ""Program Pictures"", ""origin_country"": """"}, {""id"": 6626, ""logo_path"": None, ""name"": ""Voltage Pictures"", ""origin_country"": ""US""}]",2017-06-12,44922302,139.0,6.4,584
5051,0,-0.2023,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",Viceroy's House,"[{""id"": 7981, ""logo_path"": ""/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png"", ""name"": ""Pathé!"", ""origin_country"": ""FR""}, {""id"": 288, ""logo_path"": ""/wdmwQuV4R1MIr8A78izZkC184uC.png"", ""name"": ""BBC Films"", ""origin_country"": ""GB""}, {""id"": 7620, ""logo_path"": None, ""name"": ""Bend It Films"", ""origin_country"": """"}]",2017-03-03,7823256,106.0,6.6,111
5052,0,0.3818,"[{""id"": 18, ""name"": ""Drama""}]",To the Bone,"[{""id"": 77810, ""logo_path"": None, ""name"": ""Sparkhouse Media"", ""origin_country"": """"}, {""id"": 1092, ""logo_path"": None, ""name"": ""Mockingbird Pictures"", ""origin_country"": """"}, {""id"": 59593, ""logo_path"": None, ""name"": ""AMBI Group"", ""origin_country"": """"}]",2017-01-22,0,107.0,7.3,1427
5053,0,-0.8641,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Super Dark Times,"[{""id"": 9286, ""logo_path"": None, ""name"": ""The Orchard"", ""origin_country"": ""US""}, {""id"": 7633, ""logo_path"": None, ""name"": ""Lila 9th Productions"", ""origin_country"": """"}, {""id"": 22700, ""logo_path"": None, ""name"": ""Neighborhood Watch"", ""origin_country"": """"}, {""id"": 84955, ""logo_path"": None, ""name"": ""Higher Content"", ""origin_country"": """"}]",2017-09-29,0,102.0,6.5,167
5054,0,0.5994,"[{""id"": 35, ""name"": ""Comedy""}]",Louis C.K. 2017,"[{""id"": 59811, ""logo_path"": ""/wwemzKWzjKYJFfCeiB57q3r4Bcm.png"", ""name"": ""Netflix"", ""origin_country"": ""US""}]",2017-04-04,0,74.0,7.4,109
5055,0,0.6059,"[{""id"": 35, ""name"": ""Comedy""}]",Beata ignoranza,"[{""id"": 1429, ""logo_path"": None, ""name"": ""Italian International Film"", ""origin_country"": """"}]",2017-02-23,0,102.0,5.6,134
5056,5000000,-0.6124,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",The Vault,"[{""id"": 59794, ""logo_path"": None, ""name"": ""Psychopia Pictures"", ""origin_country"": """"}, {""id"": 5218, ""logo_path"": None, ""name"": ""Imprint Entertainment"", ""origin_country"": """"}, {""id"": 7579, ""logo_path"": None, ""name"": ""Redwire Pictures"", ""origin_country"": """"}, {""id"": 52738, ""logo_path"": None, ""name"": ""Jeff Rice Films"", ""origin_country"": """"}, {""id"": 54391, ""logo_path"": None, ""name"": ""Casadelic Pictures"", ""origin_country"": """"}, {""id"": 66864, ""logo_path"": None, ""name"": ""Content Media Corporation"", ""origin_country"": """"}, {""id"": 86523, ""logo_path"": None, ""name"": ""Culmination Productions"", ""origin_country"": """"}, {""id"": 96310, ""logo_path"": None, ""name"": ""LB Entertainment"", ""origin_country"": """"}]",2017-09-01,5728,91.0,4.6,126
5057,0,-0.4404,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",Mark Felt: The Man Who Brought Down the White House,"[{""id"": 76195, ""logo_path"": None, ""name"": ""Cara Films"", ""origin_country"": """"}, {""id"": 73492, ""logo_path"": None, ""name"": ""MadRiver Pictures"", ""origin_country"": """"}, {""id"": 1645, ""logo_path"": ""/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png"", ""name"": ""Scott Free Productions"", ""origin_country"": """"}, {""id"": 4171, ""logo_path"": None, ""name"": ""Playtone"", ""origin_country"": ""US""}]",2017-09-29,0,103.0,5.6,120
5058,30000000,-0.9287,"[{""id"": 18, ""name"": ""Drama""}]",Stronger,"[{""id"": 1632, ""logo_path"": ""/cisLn1YAUuptXVBa0xjq7ST9cH0.png"", ""name"": ""Lionsgate"", ""origin_country"": ""US""}, {""id"": 2266, ""logo_path"": None, ""name"": ""Bold Films"", ""origin_country"": """"}, {""id"": 10227, ""logo_path"": ""/3YfRy3DBl4abcqkzGx4RVNz12yl.png"", ""name"": ""Mandeville Films"", ""origin_country"": ""US""}, {""id"": 89261, ""logo_path"": None, ""name"": ""Nine Stories Productions"", ""origin_country"": """"}]",2017-09-22,5796490,119.0,7.0,377
5059,0,0.7096,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Can We Still Be Friends?,"[{""id"": 10417, ""logo_path"": None, ""name"": ""Star Cinema Productions"", ""origin_country"": """"}, {""id"": 4676, ""logo_path"": None, ""name"": ""ABS-CBN Film Productions"", ""origin_country"": """"}]",2017-06-14,0,95.0,6.2,175
5060,0,-0.8779,"[{""id"": 18, ""name"": ""Drama""}]",The Glass Castle,"[{""id"": 1632, ""logo_path"": ""/cisLn1YAUuptXVBa0xjq7ST9cH0.png"", ""name"": ""Lionsgate"", ""origin_country"": ""US""}, {""id"": 32555, ""logo_path"": None, ""name"": ""Netter Productions"", ""origin_country"": """"}]",2017-08-10,9705840,127.0,7.0,200
