budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview,normalized_budget,normalized_revenue,normalized_popularity,compound_score,released_year,released_month
12000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",Katy Perry: Part of Me,8.410688,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Insurge Pictures"", ""id"": 7377}]",2012-06-28,32726956,93.0,6.5,85,"Giving fans unprecedented access to the real life of the music sensation, Katy Perry: Part of Me exposes the hard work, dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams. Featuring rare behind-the-scenes interviews, personal moments between Katy and her friends, and all-access footage of rehearsals, choreography, Katy’s signature style and more, Katy Perry: Part of Me reveals the singer’s unwavering belief that if you can be yourself, then you can be anything.",273.5638555728302,154.53102616795624,2.720669000893246,0.9169,2012,6
12000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",The Fault in Our Stars,74.358971,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2014-05-16,307166834,125.0,7.6,3759,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",273.5638555728302,244.74423928956853,7.209030877641606,-0.2846,2014,5
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",Rounders,18.422007999999998,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Spanky Pictures"", ""id"": 1566}]",1998-09-11,22921898,121.0,6.9,439,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,273.5638555728302,143.5557392013119,4.092638360278246,0.743,1998,9
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",Prophecy,8.616589999999999,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1979-01-01,54000000,102.0,5.4,25,"A Savage beast, grown to monstrous size and driven mad by toxic wastes that are poisoning the waters, spreads terror and death on a Maine countryside.",273.5638555728302,171.35088457928066,2.759528229087197,-0.9538,1979,1
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",Stir of Echoes,6.044161,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]",1999-09-10,21133087,99.0,6.5,330,"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.",273.5638555728302,141.15924016460482,2.2101291281666646,-0.3612,1999,9
12000000,"[{""id"": 18, ""name"": ""Drama""}]",Philomena,29.019503999999998,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Yucaipa Films"", ""id"": 12005}, {""name"": ""Magnolia Mae Films"", ""id"": 18188}]",2013-11-01,100129872,98.0,7.4,579,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",273.5638555728302,194.55138146026775,5.003903979835781,-0.4588,2013,11
12000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",Aquamarine,16.931846,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Storefront Pictures"", ""id"": 7747}]",2006-03-03,23006849,104.0,5.8,364,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",273.5638555728302,143.6657767990772,3.9333479158652436,0.9001,2006,3
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",Paper Towns,64.610671,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]",2015-06-18,85512300,109.0,6.1,1937,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",273.5638555728302,188.34666761757646,6.849827186219812,0.765,2015,6
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",Nebraska,29.223881,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]",2013-09-21,17654912,115.0,7.4,636,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",273.5638555728302,135.99196026511441,5.018708853118199,0.5106,2013,9
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",Max Keeble's Big Move,1.0818219999999998,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Karz Entertainment"", ""id"": 4194}]",2001-10-05,17292381,86.0,5.4,33,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",273.5638555728302,135.40764685466823,0.07933538299942601,-0.6705,2001,10
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Young Adult,16.183746,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Denver and Delilah Productions"", ""id"": 3574}, {""name"": ""Indian Paintbrush"", ""id"": 9350}]",2011-12-16,22939027,94.0,5.6,364,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",273.5638555728302,143.57795273222166,3.8492269621858735,0.0,2011,12
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Crank,47.992816999999995,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Radical Media"", ""id"": 11152}]",2006-08-31,42931041,88.0,6.6,1151,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,273.5638555728302,163.4368829091913,6.125668133390538,-0.8481,2006,8
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Living Out Loud,0.700792,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Jersey Films"", ""id"": 216}]",1998-10-30,12902790,100.0,5.3,11,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building.",273.5638555728302,127.41472755476327,-0.3419100268569462,0.9239,1998,10
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]",Das Boot,26.967494,"[{""name"": ""Radiant Film GmbH"", ""id"": 209}, {""name"": ""S\u00fcddeutscher Rundfunk"", ""id"": 210}, {""name"": ""Bavaria Film"", ""id"": 1704}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Twin Bros. Productions"", ""id"": 11344}]",1981-09-16,85000000,149.0,7.9,613,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",285.04933051171514,188.11425764802672,4.850567374993483,-0.3506,1981,9
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Arbitrage,16.40512,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Artina Films"", ""id"": 2394}, {""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Green Room Films"", ""id"": 12501}, {""name"": ""Treehouse Pictures"", ""id"": 14580}, {""name"": ""Alvernia Studios"", ""id"": 24930}, {""name"": ""LB Productions"", ""id"": 24933}, {""name"": ""Parlay Films"", ""id"": 24934}]",2012-09-14,35485056,100.0,6.1,294,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",273.5638555728302,157.13574047419704,3.874429609522671,-0.6486,2012,9
12000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",Project Almanac,32.940597,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Insurge Pictures"", ""id"": 7377}]",2015-01-30,32248241,106.0,6.4,933,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",273.5638555728302,154.0611867800786,5.274837899650899,0.0,2015,1
8000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",Fortress,8.708229,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Fortress Films"", ""id"": 19047}]",1992-09-30,6739141,95.0,5.7,168,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,245.48706927113545,111.27216469702545,2.7765907959450065,-0.926,1992,9
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",For Your Consideration,4.3304279999999995,"[{""name"": ""Shangri-La Entertainment"", ""id"": 2265}]",2006-11-22,5542025,86.0,5.9,43,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.",273.5638555728302,106.80857971000334,1.731431355101645,0.4215,2006,11
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Running with Scissors,4.770194999999999,"[{""name"": ""TriStar Pictures"", ""id"": 559}]",2006-10-27,6754898,116.0,5.8,78,"Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.",273.5638555728302,111.32652879248721,1.8666731147375673,-0.7579,2006,10
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",Girl 6,2.993939,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]",1996-03-22,4939939,108.0,5.7,16,"Girl 6 is a 1996 American film by director Spike Lee about a phone sex operator. Theresa Randle played the title character, and playwright Suzan-Lori Parks wrote the screenplay. The soundtrack is composed entirely of songs written by Prince. The film was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Directors Quentin Tarantino and Ron Silver make cameo appearances as film directors at a pair of interesting auditions.",273.5638555728302,104.26419605412583,1.241172744263133,0.8555,1996,3
12000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",In the Cut,10.536092,"[{""name"": ""Pathe Productions"", ""id"": 21126}, {""name"": ""Red Turtle"", ""id"": 21128}]",2003-09-09,23,119.0,4.6,89,"Following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in New York City--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. Soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own.",273.5638555728302,4.362102962953797,3.090845858417477,-0.7579,2003,9
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Two Lovers,8.290636,"[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Tempesta Films"", ""id"": 4384}]",2008-11-19,3148182,110.0,6.6,154,A depressed man moves back in with his parents following a recent heartbreak.,273.5638555728302,94.84234004585667,2.6976689240062384,-0.7906,2008,11
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",괴물,27.65527,"[{""name"": ""Cineclick Asia"", ""id"": 685}, {""name"": ""Happinet Pictures"", ""id"": 822}, {""name"": ""Cheongeoram"", ""id"": 945}, {""name"": ""CJ Capital Investment"", ""id"": 946}]",2006-07-27,88489643,119.0,6.7,537,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.",267.2836309307802,189.6757490287921,4.902943819954029,-0.128,2006,7
