budget,genres,original_title,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,overview,compound_score
9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Rushmore,18.289303,"[{'name': 'Touchstone Pictures', 'id': 9195}]",1998-09-17,17096053,93.0,7.5,676,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",0.946
10000000,"[{'id': 878, 'name': 'Science Fiction'}]",Skyline,26.268209000000002,"[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Hydraulx', 'id': 10936}, {'name': 'Rat Entertainment', 'id': 12007}, {'name': 'Transmission Pictures', 'id': 12158}]",2010-11-11,66821036,100.0,4.7,507,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",-0.5423
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",The Second Best Exotic Marigold Hotel,17.592299,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Blueprint Pictures', 'id': 30037}]",2015-02-26,85978266,122.0,6.3,272,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,0.8176
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",The Perfect Man,11.158906,"[{'name': 'Universal Pictures', 'id': 33}]",2005-06-17,0,100.0,5.5,203,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",0.836
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Kung Pow: Enter the Fist,8.288813000000001,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'O Entertainment', 'id': 5682}]",2002-01-25,0,81.0,6.1,159,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",-0.4767
11000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",Tremors,32.579696999999996,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'No Frills Film Production', 'id': 3851}]",1990-01-19,48572000,96.0,6.6,864,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",0.5423
12600000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Wrong Turn,33.555764,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'Stan Winston Studio', 'id': 24211}, {'name': 'Media Cooperation One', 'id': 24212}, {'name': 'DCP Wrong Turn Productions', 'id': 53350}]",2003-05-30,28650575,84.0,6.0,635,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",-0.4939
10000000,"[{'id': 18, 'name': 'Drama'}]",Mud,17.663353,"[{'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Everest Entertainment', 'id': 10892}]",2013-05-01,21587700,130.0,7.0,1068,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,0.5267
10000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",One Direction: This Is Us,7.944457000000001,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures', 'id': 34}]",2013-08-28,0,92.0,8.0,201,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",0.0
6400000,"[{'id': 18, 'name': 'Drama'}]",My Week with Marilyn,21.006078,"[{'name': 'BBC Films', 'id': 288}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Lip Sync Post', 'id': 10247}, {'name': 'Trademark Films', 'id': 22153}]",2011-10-17,35057696,99.0,6.6,406,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",0.9201
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",The Matador,5.647538,"[{'name': 'Miramax Films', 'id': 14}]",2005-05-12,17297244,96.0,6.2,136,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",0.0516
5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",The Gift,27.247013,"[{'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Blue-Tongue Films', 'id': 32299}, {'name': 'Huayi Brothers Media', 'id': 39649}, {'name': 'STX Entertainment', 'id': 47729}, {'name': 'Ahimsa Films', 'id': 69542}]",2015-07-30,58978653,108.0,6.7,1049,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",-0.836
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",Office Space,18.366362,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cubicle Inc.', 'id': 7458}]",1999-02-19,12827813,89.0,7.4,1050,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,-0.8074
10000000,"[{'id': 18, 'name': 'Drama'}]",Big Eyes,28.570173999999998,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Silverwood Films', 'id': 2293}, {'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'Tim Burton Productions', 'id': 8601}]",2014-12-24,28883511,105.0,6.8,1196,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",0.6808
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Very Bad Things,5.671691,"[{'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'VBT Productions', 'id': 38085}, {'name': 'Ballpark Productions Partnership', 'id': 38086}]",1998-09-11,9898412,100.0,6.2,179,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",0.6059
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",Sleepover,5.842299,[],2004-07-09,0,89.0,5.3,101,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",0.8622
10000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Body Double,9.525625999999999,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Delphi II Productions', 'id': 7585}]",1984-10-25,8801940,114.0,6.4,137,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",-0.1779
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",MacGruber,14.038511999999999,"[{'name': 'Relativity Media', 'id': 7295}]",2010-05-21,6110000,90.0,5.1,179,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",-0.5574
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Dirty Pretty Things,9.177896,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'BBC Films', 'id': 288}, {'name': 'Celador Productions', 'id': 1390}, {'name': 'Jonescompany Productions', 'id': 12666}]",2002-09-05,0,97.0,6.8,131,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",-0.3818
6000000,"[{'id': 35, 'name': 'Comedy'}]",Movie 43,35.350303000000004,"[{'name': 'Greenestreet Films', 'id': 2150}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Virgin Produced', 'id': 8852}, {'name': 'Wessler Entertainment', 'id': 8890}, {'name': 'Witness Protection Films', 'id': 8891}]",2013-01-01,32438988,90.0,4.4,797,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",-0.8442
10000000,"[{'id': 35, 'name': 'Comedy'}]",Over Her Dead Body,12.067921,"[{'name': 'The Safran Company', 'id': 11565}, {'name': 'Gold Circle Films', 'id': 12026}, {'name': 'Dead Fiancée Productions', 'id': 92137}]",2008-02-01,0,95.0,5.3,145,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",-0.9274
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",Seeking a Friend for the End of the World,30.863082000000002,"[{'name': 'Mandate Pictures', 'id': 771}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Focus Features', 'id': 10146}]",2012-06-22,9636289,101.0,6.3,700,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",0.0
0,"[{'id': 35, 'name': 'Comedy'}]",Cedar Rapids,10.254807000000001,"[{'name': 'Ad Hominem Enterprises', 'id': 2361}]",2011-02-11,6861102,87.0,5.9,135,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,0.2732
20000000,"[{'id': 18, 'name': 'Drama'}]",American History X,73.56723199999999,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'The Turman-Morrissey Company', 'id': 924}, {'name': 'Savoy Pictures', 'id': 11308}]",1998-10-30,23875127,119.0,8.2,3016,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",-0.9652
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",The Collection,16.361743,"[{'name': 'Fortress Features', 'id': 5176}, {'name': 'LD Entertainment', 'id': 10285}]",2012-09-21,6842058,94.0,5.9,289,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",0.2023
